FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,No_Official_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Envelope_Unsealed_Civilian,No_Address_Envelope_Civilian,Multiple_Ballots_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
900370550,SOUTHINGTON TOWN,CT,32487,31425,1062,24,,478,159,300,3,1,-99,15,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,10923,8647,64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,11,11,55,0,0,-88,0,26954,18304,3,8647,0,-88,-88,VALID SKIP,-77
900371390,SOUTH WINDSOR TOWN,CT,18865,17712,1153,17,,790,158,133,2,327,-99,170,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,8064,6434,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,5,5,25,3,3,-88,0,15689,9217,35,6434,3,-88,-88,VALID SKIP,-77
900374540,SUFFIELD TOWN,CT,10725,10128,597,12,,337,115,100,1,1,-99,120,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,3085,3047,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,8769,5719,3,3047,0,-88,-88,VALID SKIP,-77
900382590,WEST HARTFORD TOWN,CT,49213,42989,6224,38,,740,187,487,3,1,-99,62,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,23293,18620,155,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,9,9,45,7,2,-88,5,37036,18112,302,18620,2,-88,-88,VALID SKIP,-77
900384900,WETHERSFIELD TOWN,CT,19789,19236,553,12,,541,78,171,2,0,-99,290,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,7848,6287,33,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,6,6,30,5,4,-88,1,16405,10062,52,6287,4,-88,-88,VALID SKIP,-77
900387000,WINDSOR TOWN,CT,24258,22332,1926,6,,631,157,222,5,1,-99,246,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,7707,6923,84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,17810,10830,57,6923,0,-88,-88,VALID SKIP,-77
900387070,WINDSOR LOCKS TOWN,CT,9397,8850,547,15,,254,64,90,4,0,-99,96,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,6966,2151,35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,7,7,35,0,0,-88,0,7049,4881,17,2151,0,-88,-88,VALID SKIP,-77
900502760,BARKHAMSTED TOWN,CT,3038,2968,70,2,,38,12,21,0,0,-99,5,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1045,834,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,2459,1617,8,834,0,-88,-88,VALID SKIP,-77
900504930,BETHLEHEM TOWN,CT,2965,2883,82,5,,38,7,23,0,0,-99,8,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-77,-77,-77,-77,840,664,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,2384,1720,0,664,0,-88,-88,VALID SKIP,-77
900508210,BRIDGEWATER TOWN,CT,1439,1423,16,2,,71,35,16,0,0,-99,20,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,401,398,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1240,834,8,398,0,-88,-88,VALID SKIP,-77
900510940,CANAAN TOWN,CT,852,756,96,0,,20,7,10,0,1,-99,2,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,303,245,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,664,407,12,245,0,-88,-88,VALID SKIP,-77
900516050,COLEBROOK TOWN,CT,1146,1108,38,1,,30,21,7,0,0,-99,2,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,263,214,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,995,776,5,214,0,-88,-88,VALID SKIP,-77
900517240,CORNWALL TOWN,CT,1188,1157,31,0,,37,27,9,0,0,-99,1,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,477,402,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1061,645,14,402,0,-88,-88,VALID SKIP,-77
900532290,GOSHEN TOWN,CT,2488,2376,112,9,,68,43,19,0,2,-99,4,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,664,531,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,2111,1573,7,531,0,-88,-88,VALID SKIP,-77
900537280,HARWINTON TOWN,CT,4531,4310,221,6,,111,60,45,1,1,-99,4,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1347,1071,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,3732,2647,14,1071,0,-88,-88,VALID SKIP,-77
900540290,KENT TOWN,CT,2332,2126,206,8,,68,54,13,0,0,-99,1,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,815,694,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1904,1199,11,694,0,-88,-88,VALID SKIP,-77
900543370,LITCHFIELD TOWN,CT,6639,6207,432,13,,160,62,47,0,41,-99,10,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2194,1760,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,4,4,20,0,0,-88,0,5410,3612,38,1760,0,-88,-88,VALID SKIP,-77
900549460,MORRIS TOWN,CT,1972,1796,176,7,,89,49,29,0,0,-99,11,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,422,382,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1569,1186,1,382,0,-88,-88,VALID SKIP,-77
900551350,NEW HARTFORD TOWN,CT,5462,5291,171,3,,89,55,29,1,0,-99,4,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1669,1316,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,4614,3274,24,1316,0,-88,-88,VALID SKIP,-77
900552630,NEW MILFORD TOWN,CT,19866,18841,1025,32,,515,254,122,2,124,-99,13,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,5710,4612,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,7,7,35,0,0,-88,0,15906,11236,58,4612,0,-88,-88,VALID SKIP,-77
900553470,NORFOLK TOWN,CT,1267,1177,90,5,,31,14,7,0,2,-99,8,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,452,369,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1070,687,14,369,0,-88,-88,VALID SKIP,-77
900554030,NORTH CANAAN TOWN,CT,2436,2406,30,1,,169,75,69,0,0,-99,25,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,685,506,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1712,1195,11,506,0,-88,-88,VALID SKIP,-77
900560750,PLYMOUTH TOWN,CT,9177,8836,341,2,,134,49,55,0,0,-99,30,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,3067,2470,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,6673,4188,15,2470,0,-88,-88,VALID SKIP,-77
900565930,ROXBURY TOWN,CT,1880,1822,58,4,,70,50,10,0,0,-99,10,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,662,558,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1629,1051,20,558,0,-88,-88,VALID SKIP,-77
900566420,SALISBURY TOWN,CT,3392,2999,393,3,,125,59,46,0,10,-99,10,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1529,1242,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,2572,1302,28,1242,0,-88,-88,VALID SKIP,-77
900567960,SHARON TOWN,CT,2010,1812,198,2,,61,42,17,0,0,-99,2,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,734,590,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,1587,988,9,590,0,-88,-88,VALID SKIP,-77
900575730,THOMASTON TOWN,CT,5654,5293,361,5,,90,23,54,1,0,-99,12,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1542,1274,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,4341,3064,3,1274,0,-88,-88,VALID SKIP,-77
900576570,TORRINGTON TOWN,CT,22754,21302,1452,19,,498,195,275,21,0,-99,7,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,6520,5197,52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,8,8,40,1,1,-88,0,17068,11821,49,5197,1,-88,-88,VALID SKIP,-77
900579510,WARREN TOWN,CT,1178,1113,65,6,,41,11,10,0,0,-99,20,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,277,221,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,945,722,2,221,0,-88,-88,VALID SKIP,-77
900579720,WASHINGTON TOWN,CT,2756,2601,155,14,,77,39,26,0,0,-99,12,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,948,770,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,2288,1503,15,770,0,-88,-88,VALID SKIP,-77
900580490,WATERTOWN TOWN,CT,15844,15214,630,13,,271,101,133,3,18,-99,16,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,4107,3295,36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,4,4,20,0,0,-88,0,12893,9568,30,3295,0,-88,-88,VALID SKIP,-77
900586440,WINCHESTER TOWN,CT,7288,6587,701,4,,149,52,82,1,0,-99,14,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2077,1637,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,5253,3608,8,1637,0,-88,-88,VALID SKIP,-77
900587910,WOODBURY TOWN,CT,8527,8230,297,0,,220,150,60,0,0,-99,10,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,3054,2452,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,6647,4169,26,2452,0,-88,-88,VALID SKIP,-77
900714300,CHESTER TOWN,CT,3045,2932,113,3,,50,9,38,0,0,-99,3,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1517,1211,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,2596,1375,10,1211,0,-88,-88,VALID SKIP,-77
900715350,CLINTON TOWN,CT,10851,10538,313,8,,345,235,86,1,1,-99,22,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,4210,3300,40,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,7947,4601,46,3300,0,-88,-88,VALID SKIP,-77
900718080,CROMWELL TOWN,CT,11226,10823,403,16,,327,263,57,0,2,-99,5,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,4060,3227,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,8804,5566,11,3227,0,-88,-88,VALID SKIP,-77
900719130,DEEP RIVER TOWN,CT,3809,3457,352,0,,51,16,29,0,0,-99,6,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1255,1001,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,2902,1890,11,1001,0,-88,-88,VALID SKIP,-77
900720810,DURHAM TOWN,CT,5995,5545,450,7,,81,28,35,0,1,-99,17,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1588,1538,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,3,3,15,3,3,-88,0,4783,3221,21,1538,3,-88,-88,VALID SKIP,-77
900722280,EAST HADDAM TOWN,CT,7384,7091,293,0,,130,68,48,0,0,-99,14,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2345,1855,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,1,0,-88,1,5865,3992,18,1855,0,-88,-88,VALID SKIP,-77
900722490,EAST HAMPTON TOWN,CT,9852,9324,528,10,,181,130,43,3,0,-99,5,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,3684,2831,116,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,8122,5266,25,2831,0,-88,-88,VALID SKIP,-77
900726270,ESSEX TOWN,CT,5828,5617,211,6,,123,41,70,0,0,-99,12,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2755,2176,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,4774,2570,28,2176,0,-88,-88,VALID SKIP,-77
900735230,HADDAM TOWN,CT,6738,6478,260,10,,106,42,50,1,0,-99,13,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1598,1573,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,3,3,15,0,0,-88,0,5538,3949,16,1573,0,-88,-88,VALID SKIP,-77
900740710,KILLINGWORTH TOWN,CT,5387,5067,320,14,,87,48,36,0,0,-99,3,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2045,1634,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,4452,2803,15,1634,0,-88,-88,VALID SKIP,-77
900747080,MIDDLEFIELD TOWN,CT,3702,3511,191,11,,83,38,28,1,0,-99,16,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1103,881,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,1,0,-88,1,2883,2000,2,881,0,-88,-88,VALID SKIP,-77
900747360,MIDDLETOWN TOWN,CT,32656,30509,2147,133,,694,283,296,2,2,-99,111,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,10810,8674,107,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,14,14,70,9,1,-88,8,23617,14829,113,8674,1,-88,-88,VALID SKIP,-77
900757320,OLD SAYBROOK TOWN,CT,9457,9222,235,7,,187,64,109,0,0,-99,14,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,4125,3306,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,7464,4117,41,3306,0,-88,-88,VALID SKIP,-77
900761800,PORTLAND TOWN,CT,7182,6857,325,9,,170,68,69,0,1,-99,32,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,3094,2649,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,6168,3490,29,2649,0,-88,-88,VALID SKIP,-77
900781680,WESTBROOK TOWN,CT,5460,5023,437,12,,134,72,26,0,0,-99,36,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2055,1629,29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,4366,2723,14,1629,0,-88,-88,VALID SKIP,-77
900901220,ANSONIA TOWN,CT,11622,10740,882,33,,277,34,77,7,0,-99,159,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2573,2046,35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,7,7,35,0,0,-88,0,8522,6455,21,2046,0,-88,-88,VALID SKIP,-77
900903250,BEACON FALLS TOWN,CT,4999,4491,508,9,,58,7,38,0,0,-99,13,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1243,991,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,3837,2843,3,991,0,-88,-88,VALID SKIP,-77
900904580,BETHANY TOWN,CT,4603,4227,376,0,,89,61,23,0,0,-99,5,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,1324,1066,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,5,0,0,-88,0,3732,2652,14,1066,0,-88,-88,VALID SKIP,-77
900907310,BRANFORD TOWN,CT,23004,22210,794,8,,481,31,220,2,0,-99,228,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,9534,7560,73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,7,7,35,0,0,-88,0,18069,10463,46,7560,0,-88,-88,VALID SKIP,-77
900914160,CHESHIRE TOWN,CT,21384,20623,761,0,,273,66,151,0,0,-99,56,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,9448,7599,51,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,8,8,40,0,0,-88,0,17725,10015,111,7599,0,-88,-88,VALID SKIP,-77
900919550,DERBY TOWN,CT,7809,7228,581,25,,176,67,51,3,0,-99,55,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,2150,1717,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,4,4,20,0,0,-88,0,5807,4088,2,1717,0,-88,-88,VALID SKIP,-77
900922910,EAST HAVEN TOWN,CT,19239,19126,113,33,,629,233,240,7,0,-99,149,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,5658,4548,29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,8,8,40,0,0,-88,0,14622,10047,27,4548,0,-88,-88,VALID SKIP,-77
900934950,GUILFORD TOWN,CT,17583,16794,789,17,,390,180,127,4,3,-99,76,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,7859,6291,43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,5,5,25,4,0,-88,4,15005,8610,104,6291,0,-88,-88,VALID SKIP,-77
900935650,HAMDEN TOWN,CT,39572,36721,2851,18,,550,188,328,12,0,-99,22,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,14087,11621,92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,13,13,65,0,0,-88,0,29535,17766,148,11621,0,-88,-88,VALID SKIP,-77
900944560,MADISON TOWN,CT,15342,14233,1109,31,,546,152,159,0,0,-99,235,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,7353,5937,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,10,0,0,-88,0,12605,6612,56,5937,0,-88,-88,VALID SKIP,-77
900946520,MERIDEN TOWN,CT,37592,32615,4977,0,,1215,398,305,20,476,-99,16,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,-99,-99,-99,-77,10340,8245,107,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,13,13,65,0,0,-88,0,25219,16925,49,8245,0,-88,-88,VALID SKIP,-77
