FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Secrecy_Envelope_Rejected_Civilian,Multiple_Ballots_Envelope_Civilian,Envelope_Unsealed_Civilian,No_Postmark_Civilian,No_Address_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,Rejected_Jurisdiction_Eligibility_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
810700000,ROUTT COUNTY,CO,22142,19533,2609,142,,2002,522,254,19,838,-88,369,NOT A CITIZEN,0,VOTER FRAUD,0,,,302,0,0,0,-88,0,20046,13431,147,37,21,-88,77,0,0,-88,0,-88,-88,-88,0,0,3,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,9,19,4,27,0,0,0,0,14055,362,143,-88,0,119,13431,,
810900000,SAGUACHE COUNTY,CO,5032,4408,624,30,,541,131,163,9,187,-88,51,NOT A CITIZEN,0,VOTER FRAUD,0,,,39,0,0,0,-88,0,4550,2688,16,10,0,-88,5,0,0,-88,0,-88,-88,-88,0,0,1,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,7,1,19,0,0,0,0,2816,91,18,-88,0,19,2688,,
811100000,SAN JUAN COUNTY,CO,829,746,83,11,,101,10,31,0,59,-88,1,NOT A CITIZEN,0,VOTER FRAUD,0,,,14,0,1,0,-88,0,775,551,5,2,0,-88,2,0,0,-88,0,-88,-88,-88,0,0,1,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,1,1,12,0,0,0,0,566,9,6,-88,0,0,551,,
811300000,SAN MIGUEL COUNTY,CO,6764,5985,779,37,,608,45,89,1,315,-88,158,NOT A CITIZEN,0,VOTER FRAUD,0,,,122,0,0,0,-88,0,6137,3758,30,21,1,-88,6,0,0,-88,0,-88,-88,-88,0,0,2,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,6,2,11,0,0,0,0,4117,239,51,-88,0,69,3758,,
811500000,SEDGWICK COUNTY,CO,1915,1670,245,7,,244,33,96,3,106,-88,6,NOT A CITIZEN,0,VOTER FRAUD,0,,,11,0,0,0,-88,0,1679,1142,8,0,0,-88,8,0,0,-88,0,-88,-88,-88,0,0,0,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,5,1,8,0,0,0,0,1186,32,4,-88,0,8,1142,,
811700000,SUMMIT COUNTY,CO,25681,21352,4329,181,,2875,208,207,24,1600,-88,834,NOT A CITIZEN,0,VOTER FRAUD,2,,,387,0,0,0,-88,0,21794,13301,78,29,13,-88,35,0,0,-88,0,-88,-88,-88,0,0,1,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,20,3,21,2,1,0,1,14416,859,147,-88,1,108,13301,,
811900000,TELLER COUNTY,CO,22270,19024,3246,165,,2665,559,535,19,1234,-88,318,NOT A CITIZEN,0,VOTER FRAUD,0,,,236,0,0,0,-88,1,19217,12730,118,33,21,-88,59,0,0,-88,0,-88,-88,-88,0,0,2,-88,-88,HOUSE EXCEPTION,3,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,14,3,16,10,0,0,10,13710,715,68,-88,0,197,12730,,
812100000,WASHINGTON COUNTY,CO,3581,3293,288,10,,472,64,158,5,188,-88,57,NOT A CITIZEN,0,VOTER FRAUD,0,,,11,0,0,0,-88,0,3330,2359,6,0,0,-88,5,1,0,-88,0,-88,-88,-88,0,0,0,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,6,1,5,0,0,0,0,2429,49,5,-88,0,16,2359,,
812300000,WELD COUNTY,CO,235173,210704,24469,1092,,19106,4667,5105,600,7414,-88,1315,NOT A CITIZEN,5,VOTER FRAUD,0,,,1291,0,3,30,-88,13,212610,122971,1176,141,90,-88,912,0,16,-88,0,-88,-88,-88,0,0,3,-88,-88,HOUSE EXCEPTION,13,VOID/NOT VOTED,1,VOTED WRONG BALLOT,0,198,15,133,3,0,0,3,130074,5538,362,-88,0,1203,122971,,
812500000,YUMA COUNTY,CO,6206,5750,456,23,,573,115,235,8,168,-88,47,NOT A CITIZEN,0,VOTER FRAUD,0,,,26,0,0,0,-88,0,5810,3873,38,2,3,-88,33,0,0,-88,0,-88,-88,-88,0,0,0,-88,-88,HOUSE EXCEPTION,0,VOID/NOT VOTED,0,VOTED WRONG BALLOT,0,14,2,22,0,0,0,0,4034,117,11,-88,0,33,3873,,
900104720,BETHEL TOWN,CT,14247,12670,1577,69,STAT NOT KEPT,718,468,118,2,130,-99,-88,,,,,,,-99,-99,-99,-99,-99,,949,691,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,5,5,25,0,0,-88,0,8091,7325,6,691,0,-99,-88,EDR LOCATION,69
900108070,BRIDGEPORT TOWN,CT,81625,69743,11882,122,STAT NOT KEPT,2600,1241,522,201,636,-99,-88,,,,,,,-99,-99,-99,-99,-99,,3765,2713,96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,24,24,120,0,0,-88,0,20263,17424,4,2713,0,-99,-88,EDR LOCATION,122
900108980,BROOKFIELD TOWN,CT,13841,12901,940,76,STAT NOT KEPT,560,347,78,0,135,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,1194,891,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,2,2,10,0,0,-88,0,8035,7068,0,891,0,-99,-88,EDR LOCATION,76
900118500,DANBURY TOWN,CT,46604,43704,2900,181,STAT NOT KEPT,2257,1566,380,13,298,-99,-88,,,,,,,-99,-99,-99,-99,-99,,3068,2254,35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,7,7,35,0,0,-88,0,21079,18626,19,2254,0,-99,-88,EDR LOCATION,180
900118850,DARIEN TOWN,CT,15899,15016,883,87,STAT NOT KEPT,870,705,61,0,104,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1655,1227,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,6,6,30,3,2,-88,1,9124,7777,31,1227,2,-99,-88,EDR LOCATION,87
900123890,EASTON TOWN,CT,6175,5552,623,32,STAT NOT KEPT,405,315,40,1,49,-99,-88,,,,,,,-99,-99,-99,-99,-99,,518,381,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,3809,3385,11,381,0,-99,-88,EDR LOCATION,32
900126620,FAIRFIELD TOWN,CT,44967,40468,4499,195,STAT NOT KEPT,2372,1479,452,2,439,-99,-88,,,,,,,-99,-99,-99,-99,-99,,4077,2978,64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,10,10,50,0,0,-88,0,26124,22946,5,2978,0,-99,-88,EDR LOCATION,195
900133620,GREENWICH TOWN,CT,45498,41436,4062,196,STAT NOT KEPT,2350,1712,316,0,322,-99,-88,,,,,,,-99,-99,-99,-99,-99,,5231,3829,74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,12,12,60,0,0,-88,0,25950,21876,50,3829,0,-99,-88,EDR LOCATION,195
900148620,MONROE TOWN,CT,14292,13134,1158,47,STAT NOT KEPT,708,508,92,1,107,-99,-88,,,,,,,-99,-99,-99,-99,-99,,892,661,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,4,4,20,0,0,-88,0,8448,7738,2,661,0,-99,-88,EDR LOCATION,47
900150580,NEW CANAAN TOWN,CT,16134,14035,2099,74,STAT NOT KEPT,888,634,85,0,169,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1599,1186,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,3,3,15,0,0,-88,0,9013,7742,11,1186,0,-99,-88,EDR LOCATION,74
900150860,NEW FAIRFIELD TOWN,CT,11205,9598,1607,55,STAT NOT KEPT,438,342,83,0,13,-99,-88,,,,,,,-99,-99,-99,-99,-99,,932,686,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,2,2,10,0,0,-88,0,6175,5429,5,686,0,-99,-88,EDR LOCATION,55
900152980,NEWTOWN TOWN,CT,20365,19551,814,98,STAT NOT KEPT,1452,1232,165,1,54,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1974,1445,28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,6,6,30,0,0,-88,0,13120,11576,3,1445,0,-99,-88,EDR LOCATION,96
900156060,NORWALK TOWN,CT,62131,55015,7116,255,STAT NOT KEPT,2199,1628,422,18,131,-99,-88,,,,,,,-99,-99,-99,-99,-99,,4069,3017,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,13,13,65,0,0,-88,0,28230,24928,30,3017,0,-99,-88,EDR LOCATION,255
900163480,REDDING TOWN,CT,7628,6487,1141,47,STAT NOT KEPT,702,373,91,0,238,-99,-88,,,,,,,-99,-99,-99,-99,-99,,780,578,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,2,2,10,0,0,-88,0,4428,3799,4,578,0,-99,-88,EDR LOCATION,47
900163970,RIDGEFIELD TOWN,CT,20993,18107,2886,82,STAT NOT KEPT,1211,770,124,0,317,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2155,1597,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,4,4,20,0,0,-88,0,12185,10500,6,1597,0,-99,-88,EDR LOCATION,82
900168170,SHELTON TOWN,CT,30328,28628,1700,112,STAT NOT KEPT,1331,781,233,6,311,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2467,1798,43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,5,5,25,0,0,-88,0,16760,14848,3,1798,0,-99,-88,EDR LOCATION,111
900168310,SHERMAN TOWN,CT,2844,2748,96,18,STAT NOT KEPT,214,192,21,0,1,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,273,197,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,1998,1783,0,197,0,-99,-88,EDR LOCATION,18
900173070,STAMFORD TOWN,CT,81726,74230,7496,387,STAT NOT KEPT,5324,3533,603,29,1159,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,6680,4816,169,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,22,22,110,0,0,-88,0,38314,33111,0,4816,0,-99,-88,EDR LOCATION,387
900174190,STRATFORD TOWN,CT,36821,35008,1813,157,STAT NOT KEPT,7751,3953,353,8,3437,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2896,2131,30,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,13,13,65,0,0,-88,0,18404,16096,20,2131,0,-99,-88,EDR LOCATION,157
900177200,TRUMBULL TOWN,CT,28803,24583,4220,93,STAT NOT KEPT,1309,944,220,1,144,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2441,1778,43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,5,5,25,0,0,-88,0,15775,13899,5,1778,0,-99,-88,EDR LOCATION,93
900183430,WESTON TOWN,CT,8167,7252,915,64,STAT NOT KEPT,374,241,34,0,99,-99,-88,,,,,,,-99,-99,-99,-99,-99,,889,653,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,2,2,10,0,0,-88,0,4776,4039,20,653,0,-99,-88,EDR LOCATION,64
900183500,WESTPORT TOWN,CT,21768,19448,2320,107,STAT NOT KEPT,1207,730,163,4,310,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2829,2091,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,7,7,35,0,0,-88,0,12491,10270,23,2091,0,-99,-88,EDR LOCATION,107
900186370,WILTON TOWN,CT,14256,12656,1600,77,STAT NOT KEPT,1033,835,65,0,133,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1563,1151,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,3,3,15,0,0,-88,0,8422,7180,14,1151,0,-99,-88,EDR LOCATION,77
900302060,AVON TOWN,CT,15205,14089,1116,65,STAT NOT KEPT,718,485,92,0,141,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1878,1387,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,3,3,15,0,0,-88,0,9103,7649,3,1387,0,-99,-88,EDR LOCATION,64
900304300,BERLIN TOWN,CT,15843,15516,327,45,STAT NOT KEPT,651,388,180,2,81,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1587,1168,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,5,5,25,0,0,-88,0,9662,8445,4,1168,0,-99,-88,EDR LOCATION,45
900305910,BLOOMFIELD TOWN,CT,17045,15874,1171,88,STAT NOT KEPT,910,424,208,7,271,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,2360,1721,40,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,5,5,25,6,3,-88,3,8684,6872,0,1721,3,-99,-88,EDR LOCATION,88
900308490,BRISTOL TOWN,CT,39829,37612,2217,139,STAT NOT KEPT,2662,1613,421,31,597,-99,-88,,,,,,,-99,-99,-99,-99,-99,,3044,2226,45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,9,9,45,0,0,-88,0,20542,18176,6,2226,0,-99,-88,EDR LOCATION,134
900310100,BURLINGTON TOWN,CT,7452,6854,598,48,STAT NOT KEPT,400,266,36,1,97,-99,-88,,,,,,,-99,-99,-99,-99,-99,,739,546,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,5042,4444,4,546,0,-99,-88,EDR LOCATION,48
900312270,CANTON TOWN,CT,8291,7902,389,40,STAT NOT KEPT,474,330,72,0,72,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1027,759,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,5284,4480,10,759,0,-99,-88,EDR LOCATION,35
900322070,EAST GRANBY TOWN,CT,4175,3723,452,15,STAT NOT KEPT,210,150,26,0,34,-99,-88,,,,,,,-99,-99,-99,-99,-99,,238,176,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,2510,2315,4,176,0,-99,-88,EDR LOCATION,15
900322630,EAST HARTFORD TOWN,CT,33593,30207,3386,98,STAT NOT KEPT,1078,480,269,21,308,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1957,1444,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,7,7,35,0,0,-88,0,11785,10238,5,1444,0,-99,-88,EDR LOCATION,98
900324800,EAST WINDSOR TOWN,CT,9406,8817,589,29,STAT NOT KEPT,398,233,110,1,54,-99,-88,,,,,,,-99,-99,-99,-99,-99,,622,452,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,3,3,15,0,0,-88,0,4540,4058,1,452,0,-99,-88,EDR LOCATION,29
900325990,ENFIELD TOWN,CT,28489,25898,2591,62,STAT NOT KEPT,1673,680,322,10,661,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2551,1860,43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,7,7,35,0,0,-88,0,14247,12318,7,1860,0,-99,-88,EDR LOCATION,62
900327600,FARMINGTON TOWN,CT,21682,20124,1558,78,STAT NOT KEPT,1069,769,180,2,118,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2161,1573,39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,7,7,35,11,8,-88,3,12166,10490,17,1573,8,-99,-88,EDR LOCATION,78
900331240,GLASTONBURY TOWN,CT,27207,25619,1588,130,STAT NOT KEPT,1224,696,212,2,314,-99,-88,,,,,,,-99,-99,-99,-99,-99,,3179,2332,40,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,7,7,35,0,0,-88,0,17087,14604,21,2332,0,-99,-88,EDR LOCATION,130
900332640,GRANBY TOWN,CT,9051,8339,712,30,STAT NOT KEPT,431,290,58,1,82,-99,-88,,,,,,,-99,-99,-99,-99,-99,,975,724,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,5759,5004,1,724,0,-99,-88,EDR LOCATION,30
900337070,HARTFORD TOWN,CT,63359,61105,2254,185,STAT NOT KEPT,11246,6134,212,172,4728,-99,-88,,,,,,,-99,-99,-99,-99,-99,,3501,2548,64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,24,24,120,0,0,-88,0,16098,13359,6,2548,0,-99,-88,EDR LOCATION,185
900337140,HARTLAND TOWN,CT,1631,1499,132,4,STAT NOT KEPT,97,73,14,0,10,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,77,55,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,1048,989,0,55,0,-99,-88,EDR LOCATION,4
900344700,MANCHESTER TOWN,CT,38144,34238,3906,201,STAT NOT KEPT,1625,747,295,23,560,-99,-88,,,,,,,-99,-99,-99,-99,-99,,3487,2560,42,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,8,8,40,0,0,-88,0,18936,16159,16,2560,0,-99,-88,EDR LOCATION,201
900345820,MARLBOROUGH TOWN,CT,4965,4586,379,26,STAT NOT KEPT,192,118,40,0,34,-99,-88,,,,,,,-99,-99,-99,-99,-99,,443,328,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,3482,3127,1,328,0,-99,-88,EDR LOCATION,26
900350440,NEW BRITAIN TOWN,CT,39478,34175,5303,149,STAT NOT KEPT,3107,656,360,51,2040,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1922,1408,26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,17,17,85,2,0,-88,2,14493,12930,6,1408,0,-99,-88,EDR LOCATION,149
900352140,NEWINGTON TOWN,CT,22103,21050,1053,117,STAT NOT KEPT,659,316,161,4,178,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,1984,1458,22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,8,8,40,0,0,-88,0,12672,11099,0,1458,0,-99,-88,EDR LOCATION,115
900360120,PLAINVILLE TOWN,CT,13256,12194,1062,59,STAT NOT KEPT,530,361,154,0,15,-99,-88,,,,,,,-99,-99,-99,-99,-99,,853,624,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,4,4,20,0,0,-88,0,7143,6456,4,624,0,-99,-88,EDR LOCATION,59
900365370,ROCKY HILL TOWN,CT,14280,13313,967,73,STAT NOT KEPT,600,348,155,3,94,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1541,1118,32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,3,3,15,0,0,-88,0,8035,6843,1,1118,0,-99,-88,EDR LOCATION,73
900368940,SIMSBURY TOWN,CT,21375,19319,2056,88,STAT NOT KEPT,1059,670,153,3,233,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2165,1599,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,4,4,20,0,0,-88,0,12793,11095,11,1599,0,-99,-88,EDR LOCATION,88
900370550,SOUTHINGTON TOWN,CT,33499,32005,1494,121,STAT NOT KEPT,774,611,30,2,131,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2766,2023,41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,11,11,55,0,0,-88,0,20468,18315,9,2023,0,-99,-88,EDR LOCATION,121
900371390,SOUTH WINDSOR TOWN,CT,18698,17370,1328,78,STAT NOT KEPT,885,545,179,2,159,-99,-88,,,,,,,-99,-99,-99,-99,-99,,2013,1488,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,5,5,25,0,0,-88,0,11419,9843,10,1488,0,-99,-88,EDR LOCATION,78
900374540,SUFFIELD TOWN,CT,10766,9896,870,37,STAT NOT KEPT,556,336,95,0,125,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1050,774,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,6335,5516,8,774,0,-99,-88,EDR LOCATION,37
900382590,WEST HARTFORD TOWN,CT,47553,41798,5755,286,STAT NOT KEPT,1954,1040,389,6,519,-99,-88,,,,,,,-99,-99,-99,-99,-99,,5383,3962,55,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,9,9,45,1,0,-88,1,27117,22838,31,3962,0,-99,-88,EDR LOCATION,286
900384900,WETHERSFIELD TOWN,CT,20077,19376,701,89,STAT NOT KEPT,843,553,200,0,90,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1930,1411,29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,6,6,30,0,0,-88,0,12142,10637,5,1411,0,-99,-88,EDR LOCATION,89
900387000,WINDSOR TOWN,CT,24580,22353,2227,85,STAT NOT KEPT,470,303,113,3,51,-99,-88,,,,,,,-99,-99,-99,-99,-99,,661,484,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,2,2,10,0,0,-88,0,4827,4257,1,484,0,-99,-88,EDR LOCATION,85
900387070,WINDSOR LOCKS TOWN,CT,13458,11597,1861,87,STAT NOT KEPT,1044,534,225,11,274,-99,-88,,,,,,,-99,-99,-99,-99,-99,,1781,1315,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,7,7,35,0,0,-88,0,12122,10767,5,1315,0,-99,-88,EDR LOCATION,35
900502760,BARKHAMSTED TOWN,CT,3041,2857,184,11,STAT NOT KEPT,115,81,31,0,3,-99,-88,,,,,,,-99,-99,-99,-99,-99,,263,195,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,1873,1664,3,195,0,-99,-88,EDR LOCATION,11
900504930,BETHLEHEM TOWN,CT,3031,2693,338,24,STAT NOT KEPT,132,90,31,0,11,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,278,206,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,430,200,0,206,0,-99,-88,EDR LOCATION,24
900508210,BRIDGEWATER TOWN,CT,1465,1421,44,12,STAT NOT KEPT,67,55,9,0,3,-99,-88,,,,,,,-99,-99,-99,-99,-99,,141,103,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,1071,955,1,103,0,-99,-88,EDR LOCATION,12
900510940,CANAAN TOWN,CT,794,739,55,0,STAT NOT KEPT,91,58,16,0,17,-99,-88,,,,,,,-99,-99,-77,-77,-77,-77,86,62,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,537,475,0,62,0,-99,-88,EDR LOCATION,0
900516050,COLEBROOK TOWN,CT,1174,1121,53,9,STAT NOT KEPT,47,30,4,0,13,-99,-88,,,,,,,-99,-99,-99,-99,-99,,78,54,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,780,715,2,54,0,-99,-88,EDR LOCATION,9
900517240,CORNWALL TOWN,CT,1243,1176,67,5,STAT NOT KEPT,64,47,12,0,5,-99,-88,,,,,,,-99,-99,-99,-99,-99,,181,135,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,1,1,5,0,0,-88,0,900,759,1,135,0,-99,-88,EDR LOCATION,5
900532290,GOSHEN TOWN,CT,2579,2336,243,18,STAT NOT KEPT,97,67,28,0,2,-99,-88,,,,,,,-99,-99,-99,-99,-99,,212,157,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,2,2,10,0,0,-88,0,1743,1565,3,157,0,-99,-88,EDR LOCATION,18
